code,city,hospName,hospID,hospAddress,latitude,longitude,hospTel
01,臺北市,新穎全診所,3501173685,臺北市信義區和平東路三段265號,25.022378,121.554908,02-27325809
01,臺北市,張育驍診所,3501171225,臺北市信義區吳興街467巷4、6號,25.023899,121.569346,02-27291011
01,臺北市,春田耳鼻喉專科,3501171092,臺北市信義區光復南路555號,25.031248,121.557605,02-27297135
01,臺北市,登瑞安診所,3501173336,臺北市信義區林口街232號,25.042498,121.58135,02-27265228
01,臺北市,俊安診所,3501173783,臺北市信義區永吉路30巷148弄6號,25.042667,121.568445,02-27605757
01,臺北市,理恩診所,3501174593,臺北市信義區忠孝東路5段410-2號,25.040416,121.574895,02- 87899728
01,臺北市,莊敬診所,3501174815,臺北市信義區莊敬路280號,25.028801,121.562725,02-27589258
01,臺北市,陳世卿診所,3501173103,臺北市信義區莊敬路435號1樓,25.027184,121.56695,02- 87803565
01,臺北市,信義邱婦產科診所,3501170237,臺北市信義區虎林街198號,25.03844,121.576883,02-27278275
01,臺北市,欣民診所,3501201139,臺北市文山區保儀路37號,24.987908,121.568697,02-29375115
01,臺北市,林正豐診所,3501202823,臺北市文山區保儀路25號,24.988126,121.56871,02-86615855
01,臺北市,洪佑承小兒專科診所,3501201004,臺北市文山區興隆路四段64之2號,24.985025,121.561366,02- 29364708
01,臺北市,葉洪小兒科診所,3501200963,臺北市文山區興隆路三段202號,24.997752,121.559057,02-22300055
01,臺北市,定安診所,3501202798,臺北市文山區景興路165號,24.993463,121.544663,02-29323755
01,臺北市,震杰小兒科診所,3501202592,臺北市文山區景興路129號,24.994434,121.544807,02- 89351869
01,臺北市,李文珍小兒科診所,3501121814,臺北市南港區研究院路二段74號,25.04557,121.615108,02-25611871
01,臺北市,書田泌尿科眼科診所,4001020028,臺北市大安區建國南路2段276號,25.025172,121.537266,02-23690211
01,臺北市,泰安醫院,1501101141,臺北市中山區民權東路二段92巷2-1號,25.06146,121.53164,02-25251111
01,臺北市,文遠診所,3501161318,臺北市北投區石牌路2段346號1樓,25.122954,121.524899,02-28739991
01,臺北市,葫洲診所,3501114202,臺北市內湖區康寧路三段35、37號,25.066286,121.611232,02-26342253
01,臺北市,杏暉診所,3501153496,臺北市士林區社子街15號 ,25.087689,121.508304,02-28117094
01,臺北市,弘宇診所,3501015133,臺北市松山區民權東路3段160巷7號,25.061043,121.548001,02-27128875
31,新北市,八里區衛生所 ,2331230018,新北市八里區舊城里舊城路16號 ,25.147095,121.40006,02-26101902
31,新北市,黃秋陽診所 ,3531100047,新北市淡水區中山路7號 ,25.169675,121.444154,02-26229596
31,新北市,陳正熙診所,3531105186,新北市淡水區中山路30號,25.169781,121.44438,02-26259595
31,新北市,劉政耳鼻喉科診所,3531100314,新北市淡水區中山路53號,25.1704,121.443282,02-26253428
31,新北市,宜禾診所,3531105266,新北市淡水區新市一路三段105號,25.183138,121.446565,02-26259798
31,新北市,公祥診所,1531100027,新北市淡水區中山路38號,25.169948,121.444326,02-26226551
31,新北市,財團法人基督長老教會馬偕紀念醫院淡水分院,1131100010,新北市淡水區民生路45號     新北市淡水區民權路47號,25.139534,121.460499,02-28094661
31,新北市,淡水區衛生所,2331100015,新北市淡水區中山路158號,25.172778,121.440844,02-26215620
31,新北市,國立臺灣大學醫學院附設醫院金山分院,0431270012,新北市金山區五湖里玉爐路7號,25.219469,121.628344,02-24989898
31,新北市,金山區衛生所,2331270012,新北市金山區大同里民生路59號,25.220438,121.641135,02-24982778
31,新北市,樂文診所,3531261134,新北市貢寮區貢寮街3號1樓 ,25.018936,121.907639,02-24942358
31,新北市,貢寮區衛生所,2331260016,新北市貢寮區貢寮里仁愛路128號 ,25.054955,121.927573,02-24901431
31,新北市,享悅診所,3531281172,新北市萬里區萬里里瑪鋉路34號1樓,25.177399,121.689323,02-24928190
31,新北市,萬里區衛生所 ,2331280018,新北市萬里區萬里里瑪鋉路157號 ,25.178332,121.689713,02-24921117
31,新北市,石碇區衛生所 ,2331190019,新北市石碇區潭邊里碇坪路1段82號 ,24.991349,121.65761,02-26631325
31,新北市,坪林區衛生所 ,2331200010,新北市坪林區坪林街104號 ,24.935877,121.711626,02-26656272
31,新北市,烏來安泰診所 ,3531290028,新北市烏來區忠治里堰堤7號,24.869962,121.54734,02-26617390
31,新北市,烏來區衛生所 ,2331290014,新北市烏來區新烏路五段109號 ,24.871966,121.547977,02-26617200
31,新北市,幼恩診所,3531180198,新北市深坑區北深路三段173號,25.003495,121.601715,02-26625951
31,新北市,紹善診所,3531181337,新北市深坑區北深路三段99號,25.001667,121.605794,02-26621660
31,新北市,深坑區衛生所,2331180013,新北市深坑區深坑街165號,25.000938,121.612643,02-26621567
31,新北市,仲全診所,3531170147,新北市林口區中正路200號,25.077658,121.391113,02-86012801
31,新北市,林口區衛生所,2331170017,新北市林口區忠孝二路55號1樓,25.069842,121.364058,02-26068760
31,新北市,瑞安診所 ,3531241043,新北市平溪區平溪街9號1樓 ,25.024989,121.738684,02-24951776
31,新北市,平溪區衛生所 ,2331240014,新北市平溪區公園街17號 ,25.024681,121.737185,02-24951015
31,新北市,三芝區衛生所 ,2331210016,新北市三芝區中山路1段12號 ,25.258407,121.500753,02-26362007
31,新北市,石門區衛生所 ,2331220012,新北市石門區中山路28之1號 ,25.290164,121.565974,02-26381007
31,新北市,雙溪區衛生所 ,2331250010,新北市雙溪區新基里新基南街18號 ,25.037917,121.86645,02-24931210
31,新北市,泰安診所 ,3531161648,新北市泰山區泰林路二段182號 ,25.060825,121.433761,02-22961869
31,新北市,溫法烈耳鼻喉科診所,3531160203,新北市泰山區泰林路二段175號,25.060758,121.433546,02-29098253
31,新北市,陳獻宗診所,3531160285,新北市泰山區明志路二段12號,25.053626,121.429903,02-22974050
31,新北市,蔡興龍小兒科診所,3531160258,新北市泰山區明志路二段422號,25.04388,121.424919,02-22093645
31,新北市,佳欣診所,3531161559,新北市泰山區明志路二段77號,25.052333,121.428893,02-29048622
31,新北市,王嘉興診所,3531161595,新北市泰山區明志路1段271號,25.060077,121.432129,02-85314123
31,新北市,天主教輔仁大學附設醫院 ,1331160010,新北市泰山區貴子路69號 ,25.039676,121.430798,02-29052526
31,新北市,泰山區衛生所 ,2331160011,新北市泰山區全興路212號3樓 ,25.056131,121.433653,02-29099921
31,新北市,德祐小兒科診所,3531112887,新北市汐止區福德一路117之1號1樓,25.067682,121.637514,02-26945180
31,新北市,楊內科小兒科診所,3531110025,新北市汐止區汐萬路1段25號,25.067729,121.65579,02-26420233
31,新北市,黃玟珍診所,3531110605,新北市汐止區樟樹一路122號,25.064264,121.642162,02-26476506
31,新北市,福德診所,3531112618,新北市汐止區福德二路171號,25.065073,121.630743,02-26959877
31,新北市,育和診所,3531113366,新北市汐止區中正路31號,25.070246,121.662328,02-26486803
31,新北市,國泰醫療財團法人汐止國泰綜合醫院,1131110516,新北市汐止區建成路59巷2號,25.072872,121.661084,02-26482121
31,新北市,汐止區衛生所,2331110011,新北市汐止區新台五路一段266號,25.063513,121.658534,02-26412030
31,新北市,家康陳診所,3531120174,新北市瑞芳區明燈路三段36號,25.107876,121.80771,02-24971563
31,新北市,詠安診所,3531120183,新北市瑞芳區明燈路三段79號1樓,25.108235,121.805246,02-24960683
31,新北市,簡診所,3531120076,新北市瑞芳區明燈路三段39之3號,25.1077,121.806679,02-24972350
31,新北市,康橋診所,3531121528,新北市瑞芳區明燈路三段39-7號,25.107678,121.806528,02-24974128
31,新北市,福康診所,3531121546,新北市瑞芳區中正路82號1樓,25.107717,121.805533,02-24960189
31,新北市,瑞芳礦工醫院,1531120038,新北市瑞芳區一坑路71之2號,25.108602,121.80217,02-24974101
31,新北市,瑞芳區衛生所,2331120017,新北市瑞芳區明燈路3段1號,25.107371,121.809044,02-24972132
31,新北市,祐聖小兒科診所,3531151517,新北市五股區五福路34號1樓,25.089189,121.434045,02-82921336
31,新北市,五股水碓診所,3531151731,新北市五股區自強路36號,25.074088,121.43384,02-22921516
31,新北市,鴻佑診所,3531150216,新北市五股區成泰路二段61號1樓,25.083604,121.43789,02-82950772
31,新北市,成洲診所,3531150163,新北市五股區凌雲路一段73號,25.101108,121.450997,02-22919463
31,新北市,林筱琪診所,3531151811,新北市五股區新城六路180號1樓,25.091875,121.446897,02-22953202
31,新北市,德音診所,3531151651,新北市五股區自強路146號,25.070611,121.432083,02-22931155
31,新北市,翔展診所,3531151820,新北市五股區成泰路二段162號1樓,25.084146,121.438416,02-22951919
31,新北市,五股區衛生所,2331150015,新北市五股區新城三路11號,25.094237,121.447639,02-22911734
31,新北市,如原診所,3531091838,新北市三峽區文化路264之1號1樓,24.935838,121.366781,02-26713119
31,新北市,星龍耳鼻喉科診所,3531092102,新北市三峽區國際一街5號,24.94309,121.374561,02-26711676
31,新北市,永澄診所,3531090206,新北市三峽區光明路20號1樓,24.930883,121.373344,02-26732674
31,新北市,錦霖診所,3531090386,新北市三峽區文化路86號,24.936264,121.371851,02-86743684
31,新北市,新禾診所,3531092111,新北市三峽區學成路235號1樓,24.942616,121.375033,02-86716866
31,新北市,北大小兒科診所,3531092068,新北市三峽區大學路87號1樓,24.941707,121.375891,02-26718080
31,新北市,清福醫院,1531091130,新北市三峽區介壽路一段286號2樓,24.929034,121.380184,02-26739288
31,新北市,行天宮醫療志業醫療財團法人恩主公醫院,1131090019,新北市三峽區復興路399號,24.938385,121.363007,02-26723456
31,新北市,永聖醫療社團法人文化醫院,0931090014,新北市三峽區介壽路1段199號,24.930745,121.378215,02-26732885
31,新北市,三峽區衛生所,2331090014,新北市三峽區光明路71號3樓,24.928297,121.376129,02-26711592
31,新北市,怡兒診所,3531081538,新北市鶯歌區建國路173號1-3樓,24.953389,121.349971,02-26707200
31,新北市,金鶯診所,3531081663,新北市鶯歌區南鶯里國慶街167號1樓,24.953075,121.35123,02-26702559
31,新北市,鶯歌區衛生所,2331080018,新北市鶯歌區文化路389號,24.95047,121.352529,02-26702304
31,新北市,念生耳鼻喉科診所,3531070722,新北市樹林區文化街45號1樓,24.988346,121.418076,02-26751099
31,新北市,莊豐如診所,3531072422,新北市樹林區復興路18號,24.994675,121.422588,02-26830108
31,新北市,大樹診所,3531072379,新北市樹林區鎮前街19號,24.992585,121.425904,02-26818919
31,新北市,樹林泰新診所,3531070820,新北市樹林區中山路一段30號,24.992526,121.423913,02-26874410
31,新北市,仁愛醫院,1531071030,新北市樹林區文化街9號,24.987188,121.420039,02-26834567
31,新北市,樹林區衛生所,2331070012,新北市樹林區中山路2段80之1號,24.983889,121.414835,02-26812134
31,新北市,建安診所,3531143631,新北市蘆洲區長安街265號1樓,25.083767,121.458646,02-22826588
31,新北市,健侒診所,3531143800,新北市蘆洲區長安街265號1樓,25.083767,121.458646,02-22826588
31,新北市,健安診所,3531143622,新北市蘆洲區長安街265號1樓,25.083767,121.458646,02-22826588
31,新北市,詠贊聯合診所,3531142198,新北市蘆洲區中正路85號,25.083708,121.469949,02-82831555
31,新北市,鴻文耳鼻喉科,3531142090,新北市蘆洲區集賢路224巷14號,25.087038,121.481942,02-82863223
31,新北市,丁良文內科診所,3531143613,新北市蘆洲區長安街30號,25.079357,121.463894,02-82822809
31,新北市,本一診所,3531142947,新北市蘆洲區長榮路43-1號,25.082716,121.462967,02-22836622
31,新北市,永全診所,3531140372,新北市蘆洲區中山一路241號,25.080469,121.473373,02-22890332
31,新北市,蘆洲現代耳鼻喉科診所,3531143686,新北市蘆洲區集賢路306號,25.085131,121.481358,02-82811112
31,新北市,李明哲診所,3531142410,新北市蘆洲區信義路246號1樓,25.086238,121.478573,02-22885110
31,新北市,蘆洲集賢耳鼻喉科診所,3531143695,新北市蘆洲區集賢路306號,25.085131,121.481358,02-82811112
31,新北市,民族診所,3531142509,新北市蘆洲區民族路53號,25.085532,121.478593,02-82857866
31,新北市,華安診所,3531143435,新北市蘆洲區長安街205號1樓,25.082128,121.46001,02-28481500
31,新北市,德興診所,3531143462,新北市蘆洲區復興路67號,25.087308,121.476005,02-22855598
31,新北市,愛麗生婦產科診所,3531143382,新北市蘆洲區長榮路323號,25.086807,121.459768,02-22890666
31,新北市,蘆洲成功耳鼻喉科診所,3531140943,新北市蘆洲區長安街253號,25.083385,121.45889,02-82833588
31,新北市,六福診所,3531143533,新北市蘆洲區中正路45號1樓,25.082488,121.470939,02-82852066
31,新北市,健群診所,3531143060,新北市蘆洲區中華街71號1樓,25.080629,121.462256,02-28487669
31,新北市,建群診所,3531143097,新北市蘆洲區中華街71號1樓,25.080629,121.462256,02-28487669
31,新北市,健群耳鼻喉科診所,3531143177,新北市蘆洲區中華街71號1樓,25.080629,121.462256,02-28487669
31,新北市,俊亨婦產科診所,3531143364,新北市蘆洲區中山二路135號,25.081534,121.471954,02-22838078
31,新北市,許修平診所,3531142894,新北市蘆洲區長安街290號,25.087994,121.457409,02-22881202
31,新北市,蘆洲區衛生所,2331140019,新北市蘆洲區中央路58號,25.083963,121.473284,02-22812011
31,新北市,永愛診所,3531034244,新北市永和區永平路282之1號1樓,25.011949,121.507828,02-29258680
31,新北市,蔡正平耳鼻喉科,3531031163,新北市永和區得和路245號,25.000143,121.520493,02-29293045
31,新北市,長欣診所,3531031903,新北市永和區文化路78號,25.015228,121.514084,02-22311663
31,新北市,郭烽裕診所,3531031270,新北市永和區永貞路339號,25.007071,121.509482,02-29279011
31,新北市,唐小兒科診所,3531030077,新北市永和區中正路436號,25.002624,121.517612,02-29296170
31,新北市,德美診所,3531033747,新北市永和區中正路455之1號,25.005607,121.516994,02-29273001
31,新北市,文林診所,3531033532,新北市永和區仁愛路15號1樓,25.013421,121.514805,02-22323300
31,新北市,愛兒小兒科診所,3531030559,新北市永和區福和路199號,25.007535,121.519509,02-29233317
31,新北市,洪碩壎小兒科診所,3531034020,新北市永和區中正路157號,24.998474,121.516397,02-29461171
31,新北市,洪源裕小兒科診所,3531031289,新北市永和區竹林路181號,25.009689,121.520647,02-89252926
31,新北市,天主教耕莘醫療財團法人永和耕莘醫院,1231030015,新北市永和區中興街80號、52巷1弄28號,25.011279,121.516934,02-29286060
31,新北市,永和復康醫院,1531031278,新北市永和區中和路575號、577號、579號,25.003844,121.511944,02-29240925
31,新北市,永和區衛生所,2331030018,新北市永和區秀朗路1段137號,25.004971,121.516232,02-32332780
31,新北市,捷安診所,3531045532,新北市中和區中和路456號,25.00373,121.512179,02-22331117
31,新北市,通安診所,3531045050,新北市中和區南山路45號1樓,24.998654,121.502135,02-22421190
31,新北市,尚安診所,3531045069,新北市中和區莒光路154號1樓,25.00061,121.472511,02-29571200
31,新北市,力禾耳鼻喉科診所,3531046075,新北市中和區連城路15號1樓,25.002127,121.499013,02-82457641
31,新北市,唯安診所,3531044535,新北市中和區景新街455號,24.988437,121.513292,02-29479165
31,新北市,張維發診所,3531041301,新北市中和區華新街26號,24.984805,121.50757,02-29481089
31,新北市,衛生福利部雙和醫院(委託臺北醫學大學興建經營),1331040513,新北市中和區中正路291號,24.993746,121.494082,02-22490088
31,新北市,中和區衛生所,2331040014,新北市中和區南山路4巷3號,24.998691,121.501638,02-22491936
31,新北市,土城診所,3531130483,新北市土城區中央路二段177巷22號,24.975984,121.442843,02-22603307
31,新北市,洪正祝小兒科診所,3531132709,新北市土城區延和路112號1樓,24.989816,121.467237,02-82611080
31,新北市,裕安診所,3531133171,新北市土城區裕民路131號,24.986507,121.451445,02-22613300
31,新北市,秀偉小兒科診所,3531130125,新北市土城區金城路2段380號,24.985468,121.463265,02-22620555
31,新北市,祐生耳鼻喉科診所,3531132478,新北市土城區中央路二段223-9號1樓,24.973188,121.440678,02-82614588
31,新北市,宏陽耳鼻喉科診所,3531132496,新北市土城區學府路一段105號,24.987642,121.455895,02-82629168
31,新北市,嘉恩耳鼻喉科診所,3531130929,新北市土城區裕民路76號,24.987273,121.449789,02-22630609
31,新北市,康城診所,3531133813,新北市土城區中正路152號,24.975597,121.446164,02-82732660
31,新北市,家峰耳鼻喉科診所,3531130830,新北市土城區中正路15號,24.975317,121.443175,02-22635968
31,新北市,梁診所,3531132281,新北市土城區中央路四段75號,24.958158,121.417218,02-22674991
31,新北市,廣川醫院,1531130052,新北市土城區裕民路274號、276號、278號,24.982341,121.455017,02-22617000
31,新北市,土城醫院,1131130018,新北市土城區金城路二段6號,24.976437,121.44873,02-22630588
31,新北市,土城區衛生所,2331130013,新北市土城區和平路26號,24.972857,121.443189,02-22603181
31,新北市,翰生診所,3531012695,新北市板橋區漢生西路73號,25.018791,121.462861,02-22545665
31,新北市,德一診所,3531017752,新北市板橋區中山路2段236號,25.018048,121.478438,02-29535396#13
31,新北市,陳嘉偉診所,3531010744,新北市板橋區懷仁街92號1樓,25.018044,121.477473,02-29555457
31,新北市,柯明奇耳鼻喉科診所,3531011018,新北市板橋區中山路2段256號,25.018308,121.478852,02-29622255
31,新北市,佳誠診所,3531017814,新北市板橋區中山路2段140號1樓,25.016871,121.47646,02-89521258
31,新北市,徐小兒科診所,3531015481,新北市板橋區陽明街46之2號1樓,25.022047,121.465684,02-22500890
31,新北市,板橋李耳鼻喉科診所,3531010217,新北市板橋區縣民大道1段185號(1樓),25.007268,121.458034,02-29606999
31,新北市,林子敬診所,3531015383,新北市板橋區中山路二段198號,25.017555,121.477698,02-29591986
31,新北市,王林小兒科,3531016568,新北市板橋區忠孝路20號,25.001739,121.459975,02-29584966
31,新北市,佳恩耳鼻喉科診所,3531018660,新北市板橋區陽明街40號1樓,25.021954,121.465913,02-22509566
31,新北市,嘉恩診所,3531018204,新北市板橋區陽明街40號1樓,25.021954,121.465913,02-22509566
31,新北市,嘉禾診所,3531018740,新北市板橋區中山路2段194號(1樓),25.017513,121.477622,02-29522688
31,新北市,安慶診所,3531017369,新北市板橋區互助街77巷1號(1樓),25.026088,121.460238,02-22593168
31,新北市,鴻仁診所,3531013165,新北市板橋區雙十路二段59號,25.026516,121.476342,02-22537500
31,新北市,樂福診所,3531017083,新北市板橋區三民路二段89號,25.0165,121.479411,02-29560606
31,新北市,聯德診所,3531016719,新北市板橋區溪北路13號,24.990478,121.426838,02-86871766
31,新北市,莒光診所,3531018062,新北市板橋區莒光路30號,25.024514,121.470153,02-22527700
31,新北市,陳榮泰小兒科診所,3531017010,新北市板橋區金門街311號,24.986225,121.429823,02-26820560
31,新北市,興安診所,3531013905,新北市板橋區龍興街51號,25.00093,121.443094,02-29652683
31,新北市,龍興診所,3531013567,新北市板橋區龍興街45號,25.000722,121.443029,02-29650765
31,新北市,陳敏玲內科診所,3531013003,新北市板橋區溪崑二街97號,24.989155,121.426989,02-26816661
31,新北市,麗晹診所,3531013432,新北市板橋區懷德街78巷2號,25.031665,121.478087,02-22501841
31,新北市,重慶耳鼻喉科診所,3531015810,新北市板橋區國慶路204號,24.996959,121.463588,02-89517755
31,新北市,重心診所,3531018624,新北市板橋區國慶路189號,24.996479,121.462928,02-29597755
31,新北市,林儀文診所,3531017912,新北市板橋區民權路218號,25.014236,121.458832,02-29696995
31,新北市,晴天家醫科診所,3531019005,新北市板橋區中山路二段225號,25.017384,121.4769,02-29646662
31,新北市,春和診所,3531010691,新北市板橋區長江路一段138號,25.030041,121.460595,02-29646662
31,新北市,新埔立安診所,3531018455,新北市板橋區陽明街12號,25.021773,121.466594,02-22558699
31,新北市,仁佑耳鼻喉科診所,3531017207,新北市板橋區四川路二段39號,24.995328,121.454167,02-89663577
31,新北市,劉宜光診所,3531018946,新北市板橋區龍興街33號,25.000333,121.442894,02-89681111
